net name,weighted error
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 00-14-28.315066,3.4399855610596273
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 01-27-08.157942,4.4116711376857936
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-31 19-23-44.445207,3.816190152069372
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-03-31 23-01-14.247916,3.891282164413547
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 18-11-30.579028,4.169833950486134
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-04-01 06-18-39.488423,2.906221690420657
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-31 19-16-43.855931,3.5126009026846154
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 19-24-09.322291,4.4532286120157085
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-31 23-35-59.724063,5.070441080164464
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 16-58-47.738311,4.256421658370701
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-31 22-58-52.448710,5.260885216425403
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-04-01 07-03-34.483487,4.135242371562304
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-31 22-40-48.166042,5.425321356058108
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-04-01 08-47-13.584715,4.762828261123111
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-04-01 03-52-22.881682,4.528320179322362
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 21-49-22.040371,4.75647332785637
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-04-01 02-34-03.857042,5.308789934975781
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-04-01 06-09-06.641878,4.744949808467017
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-31 23-01-53.920259,5.461234645773493
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-04-01 03-20-17.817467,4.951625283497647
